TSI;Sensirion;RMSE;MAE
7.06;-6.6;95.30234126499015;56.589555569345336
7.01;-6.5714;95.30234126499015;56.589555569345336
6.98;-6.5714;95.30234126499015;56.589555569345336
6.94;-6.5429;95.30234126499015;56.589555569345336
6.89;-6.5429;95.30234126499015;56.589555569345336
6.86;-6.4286;95.30234126499015;56.589555569345336
6.81;-6.4286;95.30234126499015;56.589555569345336
6.8;-6.3429;95.30234126499015;56.589555569345336
6.78;-6.3143;95.30234126499015;56.589555569345336
6.75;-6.2857;95.30234126499015;56.589555569345336
6.71;-6.2286;95.30234126499015;56.589555569345336
6.68;-6.2286;95.30234126499015;56.589555569345336
6.65;-6.1429;95.30234126499015;56.589555569345336
6.58;-6.0857;95.30234126499015;56.589555569345336
6.54;-6.0286;95.30234126499015;56.589555569345336
6.48;-5.9429;95.30234126499015;56.589555569345336
6.42;-5.9714;95.30234126499015;56.589555569345336
6.39;-5.8571;95.30234126499015;56.589555569345336
6.33;-5.8;95.30234126499015;56.589555569345336
6.29;-5.7143;95.30234126499015;56.589555569345336
6.24;-5.6;95.30234126499015;56.589555569345336
6.18;-5.5429;95.30234126499015;56.589555569345336
6.13;-5.4286;95.30234126499015;56.589555569345336
6.07;-5.3429;95.30234126499015;56.589555569345336
6.01;-5.2286;95.30234126499015;56.589555569345336
5.94;-4.9429;95.30234126499015;56.589555569345336
5.87;-4.9143;95.30234126499015;56.589555569345336
5.78;-4.7143;95.30234126499015;56.589555569345336
5.68;-4.5714;95.30234126499015;56.589555569345336
5.59;-4.3714;95.30234126499015;56.589555569345336
5.47;-4.1714;95.30234126499015;56.589555569345336
5.33;-3.8857;95.30234126499015;56.589555569345336
5.2;-3.6;95.30234126499015;56.589555569345336
5.04;-3.2857;95.30234126499015;56.589555569345336
4.87;-2.8286;95.30234126499015;56.589555569345336
4.7;-2.4571;95.30234126499015;56.589555569345336
4.49;-1.9429;95.30234126499015;56.589555569345336
4.27;-1.2857;95.30234126499015;56.589555569345336
4.02;-0.7429;95.30234126499015;56.589555569345336
3.75;-0.1143;95.30234126499015;56.589555569345336
3.45;0.6857;95.30234126499015;56.589555569345336
3.11;1.4286;95.30234126499015;56.589555569345336
2.75;2.0;95.30234126499015;56.589555569345336
2.37;2.6286;95.30234126499015;56.589555569345336
1.98;3.2286;95.30234126499015;56.589555569345336
1.55;3.8;95.30234126499015;56.589555569345336
1.11;4.3143;95.30234126499015;56.589555569345336
0.71;4.9143;95.30234126499015;56.589555569345336
0.43;5.5143;95.30234126499015;56.589555569345336
0.52;6.2571;95.30234126499015;56.589555569345336
1.01;7.1143;95.30234126499015;56.589555569345336
1.7;7.8571;95.30234126499015;56.589555569345336
2.52;8.6857;95.30234126499015;56.589555569345336
3.41;9.4;95.30234126499015;56.589555569345336
4.31;10.3714;95.30234126499015;56.589555569345336
5.19;11.0;95.30234126499015;56.589555569345336
6.11;11.9714;95.30234126499015;56.589555569345336
6.94;12.8;95.30234126499015;56.589555569345336
7.84;13.5429;95.30234126499015;56.589555569345336
8.76;14.4286;95.30234126499015;56.589555569345336
9.66;15.2571;95.30234126499015;56.589555569345336
10.49;16.0;95.30234126499015;56.589555569345336
11.36;16.8286;95.30234126499015;56.589555569345336
12.18;17.6857;95.30234126499015;56.589555569345336
13.13;18.5429;95.30234126499015;56.589555569345336
14.04;19.3714;95.30234126499015;56.589555569345336
14.95;20.1714;95.30234126499015;56.589555569345336
15.79;20.9429;95.30234126499015;56.589555569345336
16.61;21.7143;95.30234126499015;56.589555569345336
17.47;22.3714;95.30234126499015;56.589555569345336
18.33;23.3143;95.30234126499015;56.589555569345336
19.12;23.9429;95.30234126499015;56.589555569345336
19.98;24.6571;95.30234126499015;56.589555569345336
20.97;25.4571;95.30234126499015;56.589555569345336
21.8;26.1429;95.30234126499015;56.589555569345336
22.67;26.9714;95.30234126499015;56.589555569345336
23.52;27.7429;95.30234126499015;56.589555569345336
24.31;28.2571;95.30234126499015;56.589555569345336
25.18;28.7429;95.30234126499015;56.589555569345336
26.0;29.4286;95.30234126499015;56.589555569345336
26.77;30.2;95.30234126499015;56.589555569345336
27.46;31.0286;95.30234126499015;56.589555569345336
28.21;31.6;95.30234126499015;56.589555569345336
28.84;32.2286;95.30234126499015;56.589555569345336
29.61;33.0857;95.30234126499015;56.589555569345336
30.26;33.8571;95.30234126499015;56.589555569345336
31.1;34.6286;95.30234126499015;56.589555569345336
31.85;35.0571;95.30234126499015;56.589555569345336
32.56;35.7143;95.30234126499015;56.589555569345336
33.24;36.4286;95.30234126499015;56.589555569345336
34.11;37.0857;95.30234126499015;56.589555569345336
34.83;37.8571;95.30234126499015;56.589555569345336
35.47;38.5714;95.30234126499015;56.589555569345336
36.13;39.1714;95.30234126499015;56.589555569345336
36.76;39.4571;95.30234126499015;56.589555569345336
37.47;40.2857;95.30234126499015;56.589555569345336
38.23;41.1714;95.30234126499015;56.589555569345336
38.84;41.9714;95.30234126499015;56.589555569345336
39.56;42.8;95.30234126499015;56.589555569345336
40.16;43.2571;95.30234126499015;56.589555569345336
40.62;43.8;95.30234126499015;56.589555569345336
41.21;44.4;95.30234126499015;56.589555569345336
41.84;44.9714;95.30234126499015;56.589555569345336
42.29;45.5714;95.30234126499015;56.589555569345336
42.92;46.3429;95.30234126499015;56.589555569345336
43.41;47.1143;95.30234126499015;56.589555569345336
44.1;47.5143;95.30234126499015;56.589555569345336
44.68;47.9143;95.30234126499015;56.589555569345336
45.66;48.5143;95.30234126499015;56.589555569345336
46.05;49.2286;95.30234126499015;56.589555569345336
46.97;49.6;95.30234126499015;56.589555569345336
47.79;50.1714;95.30234126499015;56.589555569345336
48.32;50.0;95.30234126499015;56.589555569345336
48.97;50.1714;95.30234126499015;56.589555569345336
49.54;51.0;95.30234126499015;56.589555569345336
49.94;51.1143;95.30234126499015;56.589555569345336
50.44;51.9714;95.30234126499015;56.589555569345336
51.11;53.0;95.30234126499015;56.589555569345336
51.56;53.8286;95.30234126499015;56.589555569345336
51.93;54.0857;95.30234126499015;56.589555569345336
52.4;55.1429;95.30234126499015;56.589555569345336
52.9;55.1429;95.30234126499015;56.589555569345336
53.57;55.8;95.30234126499015;56.589555569345336
54.25;55.5143;95.30234126499015;56.589555569345336
54.73;55.9429;95.30234126499015;56.589555569345336
55.17;56.8286;95.30234126499015;56.589555569345336
55.81;56.6286;95.30234126499015;56.589555569345336
56.15;57.7714;95.30234126499015;56.589555569345336
56.54;57.9429;95.30234126499015;56.589555569345336
56.9;59.4;95.30234126499015;56.589555569345336
57.25;59.7143;95.30234126499015;56.589555569345336
57.64;60.2857;95.30234126499015;56.589555569345336
57.91;59.9143;95.30234126499015;56.589555569345336
58.33;59.2571;95.30234126499015;56.589555569345336
59.18;62.4857;95.30234126499015;56.589555569345336
60.06;60.8857;95.30234126499015;56.589555569345336
60.61;63.0857;95.30234126499015;56.589555569345336
61.05;63.1429;95.30234126499015;56.589555569345336
61.33;63.2571;95.30234126499015;56.589555569345336
61.37;63.8286;95.30234126499015;56.589555569345336
61.84;63.3714;95.30234126499015;56.589555569345336
62.6;65.0286;95.30234126499015;56.589555569345336
63.39;64.5714;95.30234126499015;56.589555569345336
63.89;64.8857;95.30234126499015;56.589555569345336
64.34;64.5714;95.30234126499015;56.589555569345336
64.64;67.0286;95.30234126499015;56.589555569345336
64.67;67.0286;95.30234126499015;56.589555569345336
64.74;67.8;95.30234126499015;56.589555569345336
65.1;67.4857;95.30234126499015;56.589555569345336
65.28;68.0857;95.30234126499015;56.589555569345336
65.69;68.7714;95.30234126499015;56.589555569345336
66.66;69.3143;95.30234126499015;56.589555569345336
67.4;68.8286;95.30234126499015;56.589555569345336
68.05;69.5429;95.30234126499015;56.589555569345336
68.57;71.2286;95.30234126499015;56.589555569345336
68.69;71.9714;95.30234126499015;56.589555569345336
68.82;73.0857;95.30234126499015;56.589555569345336
69.01;73.5143;95.30234126499015;56.589555569345336
69.31;73.8286;95.30234126499015;56.589555569345336
69.64;73.4857;95.30234126499015;56.589555569345336
70.43;73.6;95.30234126499015;56.589555569345336
71.65;73.0;95.30234126499015;56.589555569345336
72.34;75.7429;95.30234126499015;56.589555569345336
73.08;75.2;95.30234126499015;56.589555569345336
73.47;76.2286;95.30234126499015;56.589555569345336
73.57;75.0857;95.30234126499015;56.589555569345336
73.3;75.6857;95.30234126499015;56.589555569345336
73.31;75.5143;95.30234126499015;56.589555569345336
73.68;76.0;95.30234126499015;56.589555569345336
74.45;77.7429;95.30234126499015;56.589555569345336
75.28;77.3429;95.30234126499015;56.589555569345336
75.44;78.0857;95.30234126499015;56.589555569345336
75.94;76.6857;95.30234126499015;56.589555569345336
75.84;79.3714;95.30234126499015;56.589555569345336
76.0;76.8857;95.30234126499015;56.589555569345336
76.62;78.2857;95.30234126499015;56.589555569345336
76.73;77.0571;95.30234126499015;56.589555569345336
77.04;79.8286;95.30234126499015;56.589555569345336
77.0;77.9429;95.30234126499015;56.589555569345336
77.27;80.9714;95.30234126499015;56.589555569345336
77.79;80.7714;95.30234126499015;56.589555569345336
78.71;81.7714;95.30234126499015;56.589555569345336
78.83;82.9143;95.30234126499015;56.589555569345336
79.11;81.5714;95.30234126499015;56.589555569345336
79.99;83.4857;95.30234126499015;56.589555569345336
80.67;82.6857;95.30234126499015;56.589555569345336
81.24;83.7429;95.30234126499015;56.589555569345336
81.96;82.7714;95.30234126499015;56.589555569345336
82.21;83.6286;95.30234126499015;56.589555569345336
82.62;84.8286;95.30234126499015;56.589555569345336
82.93;85.8857;95.30234126499015;56.589555569345336
83.47;87.1429;95.30234126499015;56.589555569345336
84.54;86.2857;95.30234126499015;56.589555569345336
84.69;86.7714;95.30234126499015;56.589555569345336
84.84;86.5143;95.30234126499015;56.589555569345336
84.93;86.1714;95.30234126499015;56.589555569345336
85.2;86.4857;95.30234126499015;56.589555569345336
85.36;87.4;95.30234126499015;56.589555569345336
85.56;87.1143;95.30234126499015;56.589555569345336
85.87;87.8286;95.30234126499015;56.589555569345336
86.12;89.0;95.30234126499015;56.589555569345336
86.42;88.4857;95.30234126499015;56.589555569345336
86.72;88.9429;95.30234126499015;56.589555569345336
86.87;89.5143;95.30234126499015;56.589555569345336
87.08;89.3714;95.30234126499015;56.589555569345336
87.56;89.5143;95.30234126499015;56.589555569345336
87.91;89.4857;95.30234126499015;56.589555569345336
88.06;90.4857;95.30234126499015;56.589555569345336
88.79;92.1143;95.30234126499015;56.589555569345336
88.46;92.6286;95.30234126499015;56.589555569345336
88.99;91.5714;95.30234126499015;56.589555569345336
89.32;92.4571;95.30234126499015;56.589555569345336
90.15;93.3714;95.30234126499015;56.589555569345336
90.04;93.6;95.30234126499015;56.589555569345336
90.54;92.7143;95.30234126499015;56.589555569345336
91.13;92.4857;95.30234126499015;56.589555569345336
91.76;93.0286;95.30234126499015;56.589555569345336
92.37;93.7714;95.30234126499015;56.589555569345336
92.39;94.2;95.30234126499015;56.589555569345336
92.58;93.3429;95.30234126499015;56.589555569345336
93.11;94.2571;95.30234126499015;56.589555569345336
93.03;95.1429;95.30234126499015;56.589555569345336
93.06;94.8571;95.30234126499015;56.589555569345336
93.44;95.6286;95.30234126499015;56.589555569345336
94.05;96.7143;95.30234126499015;56.589555569345336
94.09;96.6286;95.30234126499015;56.589555569345336
94.53;96.6;95.30234126499015;56.589555569345336
94.4;95.9143;95.30234126499015;56.589555569345336
94.63;98.5714;95.30234126499015;56.589555569345336
94.46;97.5143;95.30234126499015;56.589555569345336
94.51;97.2571;95.30234126499015;56.589555569345336
94.25;97.6857;95.30234126499015;56.589555569345336
94.66;97.8;95.30234126499015;56.589555569345336
95.25;98.6571;95.30234126499015;56.589555569345336
95.66;99.4286;95.30234126499015;56.589555569345336
96.55;100.4;95.30234126499015;56.589555569345336
96.66;99.1143;95.30234126499015;56.589555569345336
97.1;100.0286;95.30234126499015;56.589555569345336
97.55;98.6857;95.30234126499015;56.589555569345336
97.92;99.7429;95.30234126499015;56.589555569345336
98.33;100.6857;95.30234126499015;56.589555569345336
98.81;100.4857;95.30234126499015;56.589555569345336
99.54;99.8;95.30234126499015;56.589555569345336
99.84;101.9143;95.30234126499015;56.589555569345336
99.74;102.6857;95.30234126499015;56.589555569345336
99.89;102.5429;95.30234126499015;56.589555569345336
100.01;102.2857;95.30234126499015;56.589555569345336
100.36;101.2857;95.30234126499015;56.589555569345336
100.32;101.9714;95.30234126499015;56.589555569345336
100.38;102.4286;95.30234126499015;56.589555569345336
101.11;102.9429;95.30234126499015;56.589555569345336
101.88;103.6857;95.30234126499015;56.589555569345336
101.64;103.6857;95.30234126499015;56.589555569345336
101.67;103.4857;95.30234126499015;56.589555569345336
101.43;103.9143;95.30234126499015;56.589555569345336
101.6;103.7143;95.30234126499015;56.589555569345336
101.92;104.0571;95.30234126499015;56.589555569345336
102.53;103.2;95.30234126499015;56.589555569345336
103.15;105.3143;95.30234126499015;56.589555569345336
103.35;102.1714;95.30234126499015;56.589555569345336
102.94;105.8;95.30234126499015;56.589555569345336
102.61;104.8571;95.30234126499015;56.589555569345336
103.5;105.3429;95.30234126499015;56.589555569345336
103.63;105.8857;95.30234126499015;56.589555569345336
103.67;105.1429;95.30234126499015;56.589555569345336
103.7;106.1143;95.30234126499015;56.589555569345336
103.94;106.6;95.30234126499015;56.589555569345336
104.13;106.5714;95.30234126499015;56.589555569345336
104.37;107.0286;95.30234126499015;56.589555569345336
103.99;105.9714;95.30234126499015;56.589555569345336
104.56;105.5714;95.30234126499015;56.589555569345336
104.74;109.9143;95.30234126499015;56.589555569345336
104.84;107.6;95.30234126499015;56.589555569345336
105.31;107.1143;95.30234126499015;56.589555569345336
105.23;109.5143;95.30234126499015;56.589555569345336
105.74;108.8857;95.30234126499015;56.589555569345336
105.76;108.4;95.30234126499015;56.589555569345336
105.85;108.3714;95.30234126499015;56.589555569345336
106.26;109.2286;95.30234126499015;56.589555569345336
106.73;109.8;95.30234126499015;56.589555569345336
107.08;108.3714;95.30234126499015;56.589555569345336
107.39;109.8857;95.30234126499015;56.589555569345336
107.87;109.5143;95.30234126499015;56.589555569345336
108.39;110.4857;95.30234126499015;56.589555569345336
108.34;109.1714;95.30234126499015;56.589555569345336
108.6;109.1143;95.30234126499015;56.589555569345336
108.9;109.8857;95.30234126499015;56.589555569345336
109.01;110.4571;95.30234126499015;56.589555569345336
109.35;109.9143;95.30234126499015;56.589555569345336
109.18;110.3429;95.30234126499015;56.589555569345336
108.95;111.1714;95.30234126499015;56.589555569345336
108.75;111.4;95.30234126499015;56.589555569345336
109.02;111.8857;95.30234126499015;56.589555569345336
108.53;112.1714;95.30234126499015;56.589555569345336
108.46;112.9714;95.30234126499015;56.589555569345336
109.23;112.5429;95.30234126499015;56.589555569345336
109.84;112.9143;95.30234126499015;56.589555569345336
110.09;113.8;95.30234126499015;56.589555569345336
110.64;112.8;95.30234126499015;56.589555569345336
110.2;112.8286;95.30234126499015;56.589555569345336
110.7;112.6571;95.30234126499015;56.589555569345336
111.72;112.9429;95.30234126499015;56.589555569345336
111.95;112.1714;95.30234126499015;56.589555569345336
111.79;113.5143;95.30234126499015;56.589555569345336
111.39;114.6286;95.30234126499015;56.589555569345336
111.14;114.9429;95.30234126499015;56.589555569345336
110.94;114.1714;95.30234126499015;56.589555569345336
111.24;114.6;95.30234126499015;56.589555569345336
111.53;115.3429;95.30234126499015;56.589555569345336
112.08;113.6;95.30234126499015;56.589555569345336
112.44;114.0857;95.30234126499015;56.589555569345336
112.31;114.5429;95.30234126499015;56.589555569345336
112.36;114.6857;95.30234126499015;56.589555569345336
112.56;114.3714;95.30234126499015;56.589555569345336
111.98;114.6857;95.30234126499015;56.589555569345336
111.52;115.4571;95.30234126499015;56.589555569345336
112.18;116.4;95.30234126499015;56.589555569345336
113.24;115.3143;95.30234126499015;56.589555569345336
113.34;116.8;95.30234126499015;56.589555569345336
113.53;117.0;95.30234126499015;56.589555569345336
113.77;116.8857;95.30234126499015;56.589555569345336
113.04;116.2857;95.30234126499015;56.589555569345336
113.46;116.6571;95.30234126499015;56.589555569345336
113.84;116.5714;95.30234126499015;56.589555569345336
114.21;117.6;95.30234126499015;56.589555569345336
114.37;117.8286;95.30234126499015;56.589555569345336
114.84;116.0571;95.30234126499015;56.589555569345336
115.23;117.2286;95.30234126499015;56.589555569345336
115.17;117.5143;95.30234126499015;56.589555569345336
115.14;116.8857;95.30234126499015;56.589555569345336
115.07;118.2286;95.30234126499015;56.589555569345336
115.16;118.6857;95.30234126499015;56.589555569345336
115.51;117.3143;95.30234126499015;56.589555569345336
116.36;118.1143;95.30234126499015;56.589555569345336
116.06;118.3429;95.30234126499015;56.589555569345336
115.57;118.5429;95.30234126499015;56.589555569345336
115.12;119.6286;95.30234126499015;56.589555569345336
115.37;119.5143;95.30234126499015;56.589555569345336
115.66;119.7714;95.30234126499015;56.589555569345336
115.25;120.2857;95.30234126499015;56.589555569345336
116.05;121.0;95.30234126499015;56.589555569345336
115.83;120.4571;95.30234126499015;56.589555569345336
116.42;119.4857;95.30234126499015;56.589555569345336
116.54;120.1429;95.30234126499015;56.589555569345336
117.28;120.0571;95.30234126499015;56.589555569345336
117.57;119.7429;95.30234126499015;56.589555569345336
117.61;119.7143;95.30234126499015;56.589555569345336
117.53;121.2571;95.30234126499015;56.589555569345336
118.14;121.6571;95.30234126499015;56.589555569345336
117.57;120.8286;95.30234126499015;56.589555569345336
117.23;120.2857;95.30234126499015;56.589555569345336
117.14;120.3143;95.30234126499015;56.589555569345336
117.26;121.0571;95.30234126499015;56.589555569345336
117.39;121.2;95.30234126499015;56.589555569345336
117.54;122.2571;95.30234126499015;56.589555569345336
118.05;121.6571;95.30234126499015;56.589555569345336
118.26;121.4571;95.30234126499015;56.589555569345336
118.12;121.5429;95.30234126499015;56.589555569345336
118.43;122.0571;95.30234126499015;56.589555569345336
118.43;122.0571;95.30234126499015;56.589555569345336
118.71;122.0571;95.30234126499015;56.589555569345336
118.15;122.6857;95.30234126499015;56.589555569345336
118.83;122.4857;95.30234126499015;56.589555569345336
119.07;123.0857;95.30234126499015;56.589555569345336
118.57;122.7429;95.30234126499015;56.589555569345336
118.95;123.6857;95.30234126499015;56.589555569345336
119.25;123.0571;95.30234126499015;56.589555569345336
119.35;123.0;95.30234126499015;56.589555569345336
120.02;123.9714;95.30234126499015;56.589555569345336
120.06;122.1714;95.30234126499015;56.589555569345336
120.68;124.0571;95.30234126499015;56.589555569345336
120.19;123.4857;95.30234126499015;56.589555569345336
120.0;125.4857;95.30234126499015;56.589555569345336
120.17;123.6;95.30234126499015;56.589555569345336
121.05;123.8;95.30234126499015;56.589555569345336
121.12;124.6;95.30234126499015;56.589555569345336
121.04;124.6286;95.30234126499015;56.589555569345336
120.92;124.0571;95.30234126499015;56.589555569345336
121.26;124.8;95.30234126499015;56.589555569345336
121.09;125.0571;95.30234126499015;56.589555569345336
122.11;125.4286;95.30234126499015;56.589555569345336
122.43;125.2286;95.30234126499015;56.589555569345336
121.92;124.7714;95.30234126499015;56.589555569345336
121.8;124.0857;95.30234126499015;56.589555569345336
122.66;125.4;95.30234126499015;56.589555569345336
122.43;123.3429;95.30234126499015;56.589555569345336
122.49;123.8857;95.30234126499015;56.589555569345336
122.22;124.2;95.30234126499015;56.589555569345336
121.85;124.0;95.30234126499015;56.589555569345336
121.69;123.6286;95.30234126499015;56.589555569345336
122.79;123.4;95.30234126499015;56.589555569345336
122.53;122.3429;95.30234126499015;56.589555569345336
121.94;123.2571;95.30234126499015;56.589555569345336
121.73;122.3143;95.30234126499015;56.589555569345336
121.67;122.1429;95.30234126499015;56.589555569345336
121.28;122.2;95.30234126499015;56.589555569345336
120.46;120.8571;95.30234126499015;56.589555569345336
120.33;121.1714;95.30234126499015;56.589555569345336
120.12;120.9143;95.30234126499015;56.589555569345336
120.45;119.6286;95.30234126499015;56.589555569345336
119.75;119.0;95.30234126499015;56.589555569345336
119.85;119.1143;95.30234126499015;56.589555569345336
119.03;119.3143;95.30234126499015;56.589555569345336
118.75;119.2286;95.30234126499015;56.589555569345336
118.22;116.5714;95.30234126499015;56.589555569345336
118.24;117.4286;95.30234126499015;56.589555569345336
117.43;116.2857;95.30234126499015;56.589555569345336
117.1;116.8571;95.30234126499015;56.589555569345336
116.56;115.9143;95.30234126499015;56.589555569345336
116.12;117.3143;95.30234126499015;56.589555569345336
116.04;117.2857;95.30234126499015;56.589555569345336
115.92;117.4286;95.30234126499015;56.589555569345336
115.8;115.8571;95.30234126499015;56.589555569345336
115.49;115.1714;95.30234126499015;56.589555569345336
114.88;115.4286;95.30234126499015;56.589555569345336
114.6;114.3143;95.30234126499015;56.589555569345336
114.3;114.3714;95.30234126499015;56.589555569345336
113.73;114.4;95.30234126499015;56.589555569345336
113.46;111.9429;95.30234126499015;56.589555569345336
113.65;112.8;95.30234126499015;56.589555569345336
113.77;111.6;95.30234126499015;56.589555569345336
112.95;111.8571;95.30234126499015;56.589555569345336
112.28;111.7429;95.30234126499015;56.589555569345336
111.73;111.4;95.30234126499015;56.589555569345336
111.53;110.6571;95.30234126499015;56.589555569345336
110.86;111.4286;95.30234126499015;56.589555569345336
110.8;109.1429;95.30234126499015;56.589555569345336
110.36;109.9429;95.30234126499015;56.589555569345336
109.99;108.8;95.30234126499015;56.589555569345336
109.36;110.1429;95.30234126499015;56.589555569345336
108.88;108.6286;95.30234126499015;56.589555569345336
108.81;109.3714;95.30234126499015;56.589555569345336
109.21;108.7429;95.30234126499015;56.589555569345336
109.12;108.0857;95.30234126499015;56.589555569345336
108.95;107.9429;95.30234126499015;56.589555569345336
108.87;106.6286;95.30234126499015;56.589555569345336
108.53;106.1143;95.30234126499015;56.589555569345336
108.04;105.0;95.30234126499015;56.589555569345336
107.99;104.9714;95.30234126499015;56.589555569345336
107.08;104.7714;95.30234126499015;56.589555569345336
106.87;105.0857;95.30234126499015;56.589555569345336
106.01;105.1429;95.30234126499015;56.589555569345336
105.78;104.8571;95.30234126499015;56.589555569345336
105.73;104.8857;95.30234126499015;56.589555569345336
105.74;103.4286;95.30234126499015;56.589555569345336
105.17;103.1714;95.30234126499015;56.589555569345336
104.98;102.8;95.30234126499015;56.589555569345336
104.93;101.6571;95.30234126499015;56.589555569345336
104.8;102.3429;95.30234126499015;56.589555569345336
104.23;101.4;95.30234126499015;56.589555569345336
103.83;101.8286;95.30234126499015;56.589555569345336
103.57;102.1714;95.30234126499015;56.589555569345336
103.35;99.8571;95.30234126499015;56.589555569345336
102.49;100.8286;95.30234126499015;56.589555569345336
102.08;100.8;95.30234126499015;56.589555569345336
101.44;101.0857;95.30234126499015;56.589555569345336
101.71;99.3714;95.30234126499015;56.589555569345336
101.06;99.7143;95.30234126499015;56.589555569345336
100.64;98.8571;95.30234126499015;56.589555569345336
100.28;99.0857;95.30234126499015;56.589555569345336
100.08;97.3714;95.30234126499015;56.589555569345336
99.72;98.8286;95.30234126499015;56.589555569345336
99.89;98.3429;95.30234126499015;56.589555569345336
99.19;97.3429;95.30234126499015;56.589555569345336
99.33;97.8857;95.30234126499015;56.589555569345336
99.83;97.4;95.30234126499015;56.589555569345336
99.49;96.6286;95.30234126499015;56.589555569345336
98.72;96.1429;95.30234126499015;56.589555569345336
98.32;96.9143;95.30234126499015;56.589555569345336
97.98;97.0286;95.30234126499015;56.589555569345336
97.94;96.2571;95.30234126499015;56.589555569345336
97.28;95.2;95.30234126499015;56.589555569345336
97.17;95.2286;95.30234126499015;56.589555569345336
96.7;95.5143;95.30234126499015;56.589555569345336
96.04;95.0571;95.30234126499015;56.589555569345336
95.5;94.1714;95.30234126499015;56.589555569345336
95.43;94.6857;95.30234126499015;56.589555569345336
95.12;94.2571;95.30234126499015;56.589555569345336
95.53;94.8857;95.30234126499015;56.589555569345336
95.12;93.6;95.30234126499015;56.589555569345336
94.68;93.4;95.30234126499015;56.589555569345336
94.6;92.5143;95.30234126499015;56.589555569345336
94.59;92.8571;95.30234126499015;56.589555569345336
93.92;92.8857;95.30234126499015;56.589555569345336
93.75;92.2857;95.30234126499015;56.589555569345336
93.26;92.4;95.30234126499015;56.589555569345336
93.16;91.2857;95.30234126499015;56.589555569345336
92.89;90.7714;95.30234126499015;56.589555569345336
92.65;89.7714;95.30234126499015;56.589555569345336
92.68;91.2;95.30234126499015;56.589555569345336
92.88;90.0857;95.30234126499015;56.589555569345336
92.55;90.2571;95.30234126499015;56.589555569345336
92.51;88.8286;95.30234126499015;56.589555569345336
91.92;90.4857;95.30234126499015;56.589555569345336
91.45;89.2;95.30234126499015;56.589555569345336
91.51;89.5714;95.30234126499015;56.589555569345336
91.01;89.8571;95.30234126499015;56.589555569345336
90.4;89.0857;95.30234126499015;56.589555569345336
90.16;89.3714;95.30234126499015;56.589555569345336
89.68;88.2286;95.30234126499015;56.589555569345336
89.17;89.1429;95.30234126499015;56.589555569345336
89.19;88.9714;95.30234126499015;56.589555569345336
89.16;88.9143;95.30234126499015;56.589555569345336
89.15;87.3143;95.30234126499015;56.589555569345336
88.74;86.4;95.30234126499015;56.589555569345336
88.42;86.6571;95.30234126499015;56.589555569345336
88.41;86.4;95.30234126499015;56.589555569345336
88.19;86.7143;95.30234126499015;56.589555569345336
87.79;86.2857;95.30234126499015;56.589555569345336
87.91;85.5714;95.30234126499015;56.589555569345336
87.61;85.2857;95.30234126499015;56.589555569345336
87.48;84.5714;95.30234126499015;56.589555569345336
87.06;85.3143;95.30234126499015;56.589555569345336
87.11;84.8857;95.30234126499015;56.589555569345336
86.59;84.5143;95.30234126499015;56.589555569345336
86.31;84.3714;95.30234126499015;56.589555569345336
85.92;84.0286;95.30234126499015;56.589555569345336
85.93;83.7714;95.30234126499015;56.589555569345336
85.92;84.8;95.30234126499015;56.589555569345336
85.69;83.8857;95.30234126499015;56.589555569345336
85.58;83.7143;95.30234126499015;56.589555569345336
85.05;84.0286;95.30234126499015;56.589555569345336
84.54;83.1429;95.30234126499015;56.589555569345336
84.44;82.0857;95.30234126499015;56.589555569345336
84.19;81.9429;95.30234126499015;56.589555569345336
84.1;81.9429;95.30234126499015;56.589555569345336
84.0;81.5714;95.30234126499015;56.589555569345336
83.76;81.8857;95.30234126499015;56.589555569345336
83.41;81.6;95.30234126499015;56.589555569345336
82.82;81.8286;95.30234126499015;56.589555569345336
82.63;81.1143;95.30234126499015;56.589555569345336
82.5;80.7429;95.30234126499015;56.589555569345336
82.53;80.0857;95.30234126499015;56.589555569345336
82.12;80.4571;95.30234126499015;56.589555569345336
82.17;80.2;95.30234126499015;56.589555569345336
82.06;79.8;95.30234126499015;56.589555569345336
81.71;79.5143;95.30234126499015;56.589555569345336
81.44;79.6571;95.30234126499015;56.589555569345336
81.3;79.4857;95.30234126499015;56.589555569345336
81.04;78.6857;95.30234126499015;56.589555569345336
80.68;78.8857;95.30234126499015;56.589555569345336
80.47;79.2857;95.30234126499015;56.589555569345336
80.44;79.4286;95.30234126499015;56.589555569345336
79.92;79.2;95.30234126499015;56.589555569345336
79.56;78.0286;95.30234126499015;56.589555569345336
79.35;76.9429;95.30234126499015;56.589555569345336
79.0;77.9714;95.30234126499015;56.589555569345336
79.17;77.6571;95.30234126499015;56.589555569345336
79.19;77.8571;95.30234126499015;56.589555569345336
78.88;77.4571;95.30234126499015;56.589555569345336
78.69;77.5714;95.30234126499015;56.589555569345336
78.47;76.8;95.30234126499015;56.589555569345336
78.64;76.9429;95.30234126499015;56.589555569345336
78.84;76.7429;95.30234126499015;56.589555569345336
78.38;77.0571;95.30234126499015;56.589555569345336
78.09;77.3714;95.30234126499015;56.589555569345336
77.64;76.3143;95.30234126499015;56.589555569345336
77.54;76.1143;95.30234126499015;56.589555569345336
77.48;76.0286;95.30234126499015;56.589555569345336
77.37;75.9143;95.30234126499015;56.589555569345336
77.43;75.1714;95.30234126499015;56.589555569345336
